노선명,역ID,역명,승차총승객수,하차총승객수
3호선,331,남부터미널(예술의전당),32278,32918
3호선,332,양재(서초구청),42147,45273
3호선,333,매봉,12630,12065
3호선,334,도곡,5898,5863
3호선,335,대치,12090,12072
3호선,336,학여울,1749,1751
3호선,337,대청,10636,10029
3호선,338,일원,10407,10209
3호선,339,수서,17483,17520
3호선,340,가락시장,9807,9533
3호선,341,경찰병원,8385,8325
3호선,342,오금,6993,6108
4호선,409,당고개,12429,11517
4호선,410,상계,20143,18392
4호선,411,노원,21127,23999
4호선,412,창동,26773,28550
4호선,413,쌍문,31844,29208
4호선,414,수유(강북구청),36354,36493
4호선,415,미아(서울사이버대학),15963,15037
4호선,416,미아사거리,29783,28836
4호선,417,길음,21278,20716
4호선,418,성신여대입구(돈암),19920,18973
4호선,419,한성대입구(삼선교),13729,13181
4호선,420,혜화,33890,34085
4호선,421,동대문,20481,21317
4호선,422,동대문역사문화공원,18559,17121
4호선,423,충무로,30781,31323
4호선,424,명동,28101,29145
4호선,425,회현(남대문시장),25097,26655
4호선,426,서울역,13663,19231
4호선,427,숙대입구(갈월),14426,14353
4호선,428,삼각지,5038,5560
4호선,429,신용산,16858,17490
4호선,430,이촌(국립중앙박물관),7310,8312
4호선,431,동작(현충원),1978,2108
4호선,432,총신대입구(이수),20798,22641
4호선,433,사당,26536,22294
4호선,434,남태령,1178,1042
5호선,2511,방화,7191,6837
5호선,2512,개화산,5780,5534
5호선,2513,김포공항,6427,5850
5호선,2514,송정,7178,6525
5호선,2515,마곡,8024,7576
5호선,2516,발산,19939,20115
5호선,2517,우장산,15250,15101
5호선,2518,화곡,30743,28889
5호선,2519,까치산,30395,29236
5호선,2520,신정(은행정),14398,11211
5호선,2521,목동,18400,20144
5호선,2522,오목교(목동운동장앞),24424,26183
5호선,2523,양평,7658,7690
5호선,2524,영등포구청,3971,4025
5호선,2525,영등포시장,9464,9874
5호선,2526,신길,3820,4268
5호선,2527,여의도,29182,30286
5호선,2528,여의나루,7635,7846
5호선,2529,마포,15237,15656
5호선,2530,공덕,15419,16591
5호선,2531,애오개,7825,8019
5호선,2532,충정로(경기대입구),5155,5320
5호선,2533,서대문,20116,20651
5호선,2534,광화문(세종문화회관),36065,38007
5호선,2535,종로3가,13936,13241
5호선,2536,을지로4가,5906,6123
5호선,2537,동대문역사문화공원,3451,3916
5호선,2538,청구,4407,4055
5호선,2539,신금호,6908,6957
5호선,2540,행당,8732,7859
5호선,2541,왕십리(성동구청),4877,5400
5호선,2542,마장,6103,5732
5호선,2543,답십리,17193,15673
5호선,2544,장한평,19819,19797
5호선,2545,군자(능동),11290,12400
5호선,2546,아차산(어린이대공원후문),14293,13805
5호선,2547,광나루(장신대),13331,11762
5호선,2548,천호(풍납토성),18277,18951
5호선,2549,강동,20575,18303
5호선,2550,길동,7592,8052
5호선,2551,굽은다리(강동구민회관앞),9531,9081
5호선,2552,명일,8610,9176
5호선,2553,고덕,9568,9433
5호선,2554,상일동,16305,13831
5호선,2555,둔촌동,8754,9040
5호선,2556,올림픽공원(한국체대),4377,3806
5호선,2557,방이,7546,7820
5호선,2558,오금,3854,3871
5호선,2559,개롱,7059,7267
5호선,2560,거여,7995,7540
5호선,2561,마천,5150,5119
6호선,2611,응암,17923,17798
6호선,2612,역촌,3977,4569
6호선,2613,불광,4592,4639
6호선,2614,독바위,2928,3069
6호선,2616,구산,7787,6111
6호선,2617,새절(신사),13385,12733
6호선,2618,증산(명지대앞),10282,10020
6호선,2619,디지털미디어시티,14525,16138
6호선,2620,월드컵경기장(성산),4139,4463
6호선,2621,마포구청,15012,13495
6호선,2622,망원,14293,15423
6호선,2623,합정,14074,13351
6호선,2624,상수,9118,10156
6호선,2625,광흥창(서강),9895,9877
6호선,2626,대흥(서강대앞),8787,9283
6호선,2627,공덕,19900,19543
6호선,2628,효창공원앞,7191,6520
6호선,2629,삼각지,6110,5390
6호선,2630,녹사평(용산구청),5196,5331
6호선,2631,이태원,11026,11382
6호선,2632,한강진,7396,8751
6호선,2633,버티고개,2389,2266
6호선,2634,약수,3806,3791
6호선,2635,청구,3951,4450
6호선,2636,신당,9422,9689
6호선,2637,동묘앞,7866,8236
6호선,2638,창신,3783,2999
6호선,2639,보문,7563,7038
6호선,2640,안암(고대병원앞),10569,10561
6호선,2641,고려대(종암),8166,8015
6호선,2642,월곡(동덕여대),11792,11594
6호선,2643,상월곡(한국과학기술연구원),6292,5576
6호선,2644,돌곶이,8951,8436
6호선,2645,석계,12884,13380
6호선,2646,태릉입구,5273,5881
6호선,2647,화랑대(서울여대입구),12102,9164
6호선,2648,봉화산(서울의료원),9913,8962
7호선,2711,장암,2564,736
7호선,2712,도봉산,8762,10130
7호선,2713,수락산,12370,12450
7호선,2714,마들,12064,11612
7호선,2715,노원,20117,21060
7호선,2716,중계,16154,14975
7호선,2717,하계,18248,17509
7호선,2718,공릉(서울과학기술대),11981,11937
7호선,2719,태릉입구,8089,7568
7호선,2720,먹골,10550,10321
7호선,2721,중화,11532,11292
7호선,2722,상봉(시외버스터미널),17525,16564
7호선,2723,면목,15471,15254
7호선,2724,사가정,15604,15659
7호선,2725,용마산,6181,5862
7호선,2726,중곡,10463,9857
7호선,2727,군자(능동),15077,12053
7호선,2728,어린이대공원(세종대),11529,11203
7호선,2729,건대입구,12530,13411
7호선,2730,뚝섬유원지,6745,6670
7호선,2731,청담,22195,24989
7호선,2732,강남구청,17198,19267
7호선,2733,학동,25899,28056
7호선,2734,논현,21826,23895
7호선,2735,반포,6320,6292
7호선,2736,고속터미널,15503,13590
7호선,2737,내방,14907,15510
7호선,2738,이수,16704,16352
7호선,2739,남성,11766,10900
7호선,2740,숭실대입구(살피재),12337,12281
7호선,2741,상도,11012,10706
7호선,2742,장승배기,10594,10402
7호선,2743,신대방삼거리,17386,16627
7호선,2744,보라매,10141,10030
7호선,2745,신풍,11171,10664
7호선,2746,대림(구로구청),7035,6919
7호선,2747,남구로,16356,17650
7호선,2748,가산디지털단지,48461,48723
7호선,2749,철산,22701,23367
7호선,2750,광명사거리,23786,23440
7호선,2751,천왕,10379,9509
7호선,2752,온수(성공회대입구),10860,9966
7호선,2753,까치울,7029,6593
7호선,2754,부천종합운동장,4535,3824
7호선,2755,춘의,9694,9550
7호선,2756,신중동,14353,14237
7호선,2757,부천시청,11710,11721
7호선,2758,상동,12994,13312
7호선,2759,삼산체육관,4777,4371
7호선,2760,굴포천,8856,9411
7호선,2761,부평구청,12178,9866
8호선,2811,암사,19436,17203
8호선,2812,천호(풍납토성),17410,19655
8호선,2813,강동구청,11217,11620
8호선,2814,몽촌토성(평화의문),5584,5903
8호선,2815,잠실(송파구청),14401,16644
8호선,2816,석촌,8392,9561
8호선,2817,송파,9736,9461
8호선,2818,가락시장,8141,9125
8호선,2819,문정,22965,23963
8호선,2820,장지,18265,17193
8호선,2821,복정,10650,9037
8호선,2822,산성,5288,5205
8호선,2823,남한산성입구(성남법원.검찰청),13603,12184
8호선,2824,단대오거리,10573,10223
8호선,2825,신흥,4715,5114
8호선,2826,수진,5765,5435
8호선,2827,모란,4099,3112
9호선,4101,개화,2637,1816
9호선,4102,김포공항,6778,8399
9호선,4103,공항시장,2808,3153
9호선,4104,신방화,7044,7150
9호선,4105,마곡나루,10464,10494
9호선,4106,양천향교,9075,9528
9호선,4107,가양,20852,20429
9호선,4108,증미,7311,7378
9호선,4109,등촌,10668,10954
9호선,4110,염창,17595,16968
9호선,4111,신목동,4002,3581
9호선,4112,선유도,7795,7617
9호선,4113,당산,19464,19190
9호선,4114,국회의사당,18953,18689
9호선,4115,여의도,25506,24922
9호선,4116,샛강,5762,6102
9호선,4117,노량진,28220,28295
9호선,4118,노들,4633,4023
9호선,4119,흑석(중앙대입구),7999,8417
9호선,4120,동작(현충원),1719,1331
9호선,4121,구반포,3041,3175
9호선,4122,신반포,2971,2915
9호선,4123,고속터미널,11025,14997
9호선,4124,사평,3143,3139
9호선,4125,신논현,33773,34111
9호선2~3단계,4126,언주,10581,10571
9호선2~3단계,4127,선정릉,9696,10360
9호선2~3단계,4128,삼성중앙,7090,7374
9호선2~3단계,4129,봉은사,17423,17734
9호선2~3단계,4130,종합운동장,4608,4383
9호선2~3단계,4131,삼전,6308,6333
9호선2~3단계,4132,석촌고분,5345,5451
9호선2~3단계,4133,석촌,7465,6421
9호선2~3단계,4134,송파나루,4424,4766
9호선2~3단계,4135,한성백제,2170,2030
9호선2~3단계,4136,올림픽공원(한국체대),5417,5148
9호선2~3단계,4137,둔촌오륜,912,949
9호선2~3단계,4138,중앙보훈병원,9542,8650
경강선,1501,판교,4753,4683
경강선,1502,이매,1013,887
경강선,1503,삼동,2357,2097
경강선,1504,경기광주,6939,6505
경강선,1505,초월,2633,2510
경강선,1506,곤지암,1660,1602
경강선,1507,신둔도예촌,1034,981
경강선,1508,이천,2239,2429
경강선,1509,부발,1575,1453
경강선,1510,세종대왕릉,245,214
경강선,1511,여주,1580,1638
경부선,1001,서울역,4664,1341
경부선,1002,남영,10182,10683
경부선,1003,용산,31184,32290
경부선,1004,노량진,9542,9341
경부선,1005,대방,14011,14379
경부선,1006,영등포,38090,39511
경부선,1007,신도림,3769,3679
경부선,1032,신길,9237,7774
경부선,1701,구로,17769,18140
경부선,1702,가산디지털단지,18943,21875
경부선,1703,금천구청,11379,11005
경부선,1704,석수,10091,8881
경부선,1705,관악,7061,6511
경부선,1706,안양,21153,21136
경부선,1707,명학,8999,8969
경부선,1708,금정,25465,25872
경부선,1709,군포,7200,7198
경부선,1710,의왕,8733,8604
경부선,1711,성균관대,12896,12608
경부선,1712,화서,6891,6607
경부선,1713,수원,29875,31720
경부선,1714,독산,17056,17965
경부선,1715,세류,2930,2720
경부선,1716,병점,12461,12337
경부선,1717,세마,2117,1971
경부선,1718,오산대,2403,2135
경부선,1719,오산,7957,7966
경부선,1720,진위,1310,1141
경부선,1721,송탄,3367,3223
경부선,1722,서정리,4506,4309
경부선,1723,지제,1985,1875
경부선,1724,평택,9221,8998
경부선,1725,성환,2618,2699
경부선,1726,직산,684,639
경부선,1727,두정,3862,3915
경부선,1728,천안,3793,3914
경부선,1729,당정,5983,5749
경부선,1749,서동탄,1578,1198
경부선,1750,광명,2784,2229
경원선,1008,이촌(국립중앙박물관),3709,2927
경원선,1009,서빙고,1769,1712
경원선,1010,한남,4303,4155
경원선,1011,옥수,36,20
경원선,1012,응봉,1705,1441
경원선,1013,왕십리(성동구청),14699,16530
경원선,1014,청량리(서울시립대입구),12233,13285
경원선,1016,외대앞,8112,7939
경원선,1017,신이문,8826,8095
경원선,1018,석계,8387,9645
경원선,1019,광운대,8152,7531
경원선,1020,월계,5656,5357
경원선,1021,녹천,4707,3927
경원선,1901,방학,9268,8992
경원선,1902,도봉,5761,5454
경원선,1903,도봉산,6229,3475
경원선,1904,망월사,7517,7663
경원선,1905,회룡,12093,11616
경원선,1906,의정부,18000,18274
경원선,1907,가능,6283,6059
경원선,1908,녹양,4670,4430
경원선,1909,양주,7610,7025
경원선,1910,덕계,2217,1966
경원선,1911,덕정,5258,5138
경원선,1912,지행,6153,6044
경원선,1913,동두천중앙,3101,2982
경원선,1914,보산,1457,1249
경원선,1915,동두천,1863,2117
경원선,1916,소요산,1958,1609
경의선,1251,서울역,4273,5402
경의선,1252,신촌,836,1189
경의선,1261,효창공원앞,2833,3180
경의선,1262,공덕,3646,3155
경의선,1263,서강대,2001,1984
경의선,1264,홍대입구,1527,1965
경의선,1265,가좌,4989,4611
경의선,1266,디지털미디어시티,2328,2274
경의선,1267,수색,2301,2373
경의선,1268,화전,1375,1256
경의선,1269,강매,2920,2407
경의선,1270,행신,7702,7522
경의선,1271,능곡,3495,3097
경의선,1272,곡산,495,522
경의선,1273,백마,6578,6154
경의선,1274,풍산,4901,4538
경의선,1275,일산,8486,8256
경의선,1276,탄현,7457,7068
경의선,1277,야당,5380,5105
경의선,1278,운정,5587,5341
경의선,1279,금릉,4136,4138
경의선,1280,금촌,5939,5890
경의선,1282,월롱,2099,1812
경의선,1283,파주,1007,720
경의선,1284,문산,4688,4738
경인선,1801,개봉,21406,21977
경인선,1802,오류동,11857,11243
경인선,1803,역곡,26989,26670
경인선,1804,부천,30282,30044
경인선,1805,송내,28743,28461
경인선,1806,부평,31248,33547
경인선,1807,백운,7478,7425
경인선,1808,동암,15336,15492
경인선,1809,주안,19867,17942
경인선,1810,제물포,10226,9671
경인선,1811,동인천,14154,13543
경인선,1812,인천,2521,1784
경인선,1813,구일,6326,6421
경인선,1814,소사,8832,8400
경인선,1815,부개,8486,8050
경인선,1816,간석,5968,5641
경인선,1817,도원,2837,2889
경인선,1821,온수(성공회대입구),6377,6363
경인선,1822,중동,8808,8355
경인선,1823,도화,3816,3357
경춘선,1311,신내,1223,1302
경춘선,1312,갈매,2823,2378
경춘선,1313,별내,2408,2419
경춘선,1314,퇴계원,3403,3199
경춘선,1315,사릉,3207,3057
경춘선,1316,금곡,1396,1305
경춘선,1317,평내호평,5528,5468
경춘선,1318,천마산,1378,1234
경춘선,1319,마석,3367,3251
경춘선,1320,대성리,391,375
경춘선,1321,청평,1510,1478
경춘선,1322,상천,175,153
경춘선,1323,가평,1425,1510
경춘선,1324,굴봉산,104,96
경춘선,1325,백양리,239,211
경춘선,1326,강촌,246,244
경춘선,1327,김유정,231,205
경춘선,1328,남춘천,1889,1977
경춘선,1329,춘천,1024,897
공항철도 1호선,4201,서울역,9896,8151
공항철도 1호선,4202,공덕,2330,2985
공항철도 1호선,4203,홍대입구,10242,10295
공항철도 1호선,4204,디지털미디어시티,14379,12938
공항철도 1호선,4206,마곡나루,7323,6476
공항철도 1호선,4207,김포공항,8286,5392
공항철도 1호선,4208,계양,9461,8793
공항철도 1호선,4209,검암,7860,7432
공항철도 1호선,4210,청라국제도시,6506,6060
공항철도 1호선,4211,운서,6666,6826
공항철도 1호선,4212,공항화물청사,2540,2772
공항철도 1호선,4213,인천공항1터미널,11102,11511
공항철도 1호선,4215,인천공항2터미널,4669,3927
공항철도 1호선,4217,영종,2373,2444
과천선,1450,선바위,9102,7814
과천선,1452,대공원,1413,1490
2호선,245,신답,1651,1875
2호선,246,신설동,3500,3676
2호선,247,도림천,1471,1625
2호선,248,양천구청,7007,7458
2호선,249,신정네거리,9467,9775
2호선,250,용두(동대문구청),2214,2411
3호선,309,지축,2381,2461
3호선,310,구파발,21551,19847
3호선,311,연신내,40734,38527
3호선,312,불광,16644,17571
3호선,313,녹번,14157,12343
3호선,314,홍제,17588,16769
3호선,315,무악재,4044,4028
3호선,316,독립문,6961,7209
3호선,317,경복궁(정부서울청사),20630,20284
3호선,318,안국,22625,23578
3호선,319,종로3가,11219,12742
3호선,320,을지로3가,11956,12598
3호선,321,충무로,3,0
3호선,322,동대입구,6944,7377
3호선,323,약수,13869,13441
3호선,324,금호,8323,7769
3호선,325,옥수,9225,9584
3호선,326,압구정,32269,34856
3호선,327,신사,32235,34693
3호선,328,잠원,6048,5791
3호선,329,고속터미널,39941,38833
3호선,330,교대(법원.검찰청),15312,10086
3호선,331,남부터미널(예술의전당),31101,31597
3호선,332,양재(서초구청),42171,45822
